City,Check-in,Check-out,Hotel Name,Price,Rating,Room Type,Features,Image URL
Ayodhya,,,Hotel Narayan Niwas,"2,520","Scored 5.9
5.9
Review score
120 reviews",Double Room with Private Bathroom,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/641840601.webp?k=80b77373a1aeedf08240e938dda487644e4311426d13c278a8a153183b52f75c&o=
Ayodhya,,,The Nirmal Palace,"2,999","Scored 5.7
5.7
Review score
9 reviews",Deluxe King Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/635671497.webp?k=d8b5bf87dd25a7bb423b96197f5bc55212c9e1b09c86b6e13a01896c7e27afe7&o=
Ayodhya,,,Arya Kulam Palace Ayodhya,"1,800","Scored 6.9
6.9
Review score
137 reviews",Deluxe Double Room (2 Adults + 1 Child),No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/630095908.webp?k=f4b95dfcf4dc4d26e95f581ed24d1d63d93ae54db4f56c1866a25f371d838dbd&o=
Ayodhya,,,Rameshwaram Guest House,"1,960","Scored 7.0
7.0
Good
34 reviews",Deluxe Double Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/630063159.webp?k=6307e40a41d606da28215003bafda4654b1d923bd1aa2e761a01b4f2b26c5996&o=
Ayodhya,,,The Param Residency ,"2,249","Scored 5.2
5.2
Review score
111 reviews",Deluxe Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/614251967.webp?k=071283fefd31922498b10c877b12c71553b1db607f5b32c9a5b3dbc6b8e28b0f&o=
Ayodhya,,,Hotel O Balaji Palace,"1,531","Scored 6.4
6.4
Review score
48 reviews",Classic Triple Room,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/645345934.webp?k=16c5e9e2c6185f162950b037faceb9b9e2f6208dabb7588a6c545ee925d7e296&o=
Ayodhya,,,Luv Kush Homestay ayodhya,"1,958","Scored 3.5
3.5
Review score
8 reviews",Family Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/625388676.webp?k=bbaf4f9b4734c19b585e13a5235155e49a262713e6651dbdf64caca46bcb8e50&o=
Ayodhya,,,Dashrath Inn near Ramjanmbhoomi,"2,200","Scored 7.5
7.5
Good
50 reviews",Deluxe Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/606568921.webp?k=8e5a8e74624e39c10f9d4fda75336503a772a9747c1dc648c3aa01fb4884ceeb&o=
Ayodhya,,,Hotel Ashoka Aashram ,"2,249","Scored 5.2
5.2
Review score
10 reviews",Deluxe King Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/635707622.webp?k=60a43e3d69a5294f653f4459279953740f749d997b08f970f241cdd3115d4743&o=
Ayodhya,,,Hotel Nirmala Palace,"2,999","Scored 5.3
5.3
Review score
15 reviews",Deluxe Double Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/632074669.webp?k=747307e36f3fa10f04aa775178e40fbe791191c62cba3fd6386436a8c13dc61b&o=
Ayodhya,,,Satyawati homestay ,"1,189",N/A,Double Room with Private Bathroom,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/652304263.webp?k=e830563a8e645b2ed1f43dc8e12584492382ec42b57f68587eea81ae1dc7f4f1&o=
Ayodhya,,,Aksheta hotels,"2,100","Scored 7.5
7.5
Good
2 reviews",Queen Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/622931532.webp?k=8667797e432725386496d43c6ce016bc522bb06b1fc329642fb102708c7af907&o=
Ayodhya,,,Hotel Krinoscco,"6,345","Scored 7.6
7.6
Good
258 reviews",Standard Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/574259240.webp?k=582aca4ab2ca695e93c0fbf560cb4656d2e24ae8e0e78b4f33a2e2987167d804&o=
Ayodhya,,,Hotel O Home PK Guest Homestay,"1,032","Scored 10
10
Exceptional
6 reviews",Apartment,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/588662602.webp?k=f7a3799b8111a5e5088e0776ebb98d80047ad1fb4b3f5d0b4ad5d352566a1a3a&o=
Ayodhya,,,Park Inn by Radisson Ayodhya,"8,100","Scored 7.9
7.9
Good
228 reviews",Superior Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/517366922.webp?k=d2650e1e565d5b0ccfe222f07300ccfda7c0c2093b9d36d1c8bf9d23f4e98d92&o=
Ayodhya,,,HOTEL RAGHUNANDAN INN ,"1,799","Scored 6.9
6.9
Review score
52 reviews",Deluxe Double Room with Bath,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/545113664.webp?k=6b302c0605fc686d6a8f522cd413ac18c6a626a9c4696b172caa8f25a7b39af4&o=
Ayodhya,,,Hotel Raghunandan Inn ,"1,660","Scored 7.3
7.3
Good
18 reviews",Deluxe Double Room,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/647320701.webp?k=1c7b43e0c2c73d50a82a7834739dba493119b4cf7452a8e83c207160107b07f8&o=
Ayodhya,,,Hotel O Avantika Palace,899,N/A,Apartment,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/622528908.webp?k=84ef657d7db76fd499811c416c98fa95d8e47228440fd17da5d69731df861b8f&o=
Ayodhya,,,RamJanki mandir homestay,"1,530","Scored 6.4
6.4
Review score
7 reviews",Deluxe Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/650695990.webp?k=94ced5226fb7afe603b813eaab0f554aac7d2f9b47b88d7a467b7a2cfa05001e&o=
Ayodhya,,,Sitaram grant,"1,200",N/A,Double Room with Private Bathroom,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/653274968.webp?k=5e535d4fa415363deabb3a9bfa39939f6908fa2e367d5047991a3ace2ecc4993&o=
Ayodhya,,,Hotel O Crown Palace,"1,147","Scored 7.2
7.2
Good
46 reviews",Classic Triple Room,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/627527462.webp?k=4f48ef49f4350048ef6e62b31d5a45d0270280d144285ddf1d5bcdce8cd7535d&o=
Ayodhya,,,GR Hotel Mateshwari Palace ,"2,499","Scored 10
10
Exceptional
11 reviews",Deluxe King Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/638614288.webp?k=c9a9687f310f9994e9b90ff35de0660a36668a97d95a9e42e4ed44991455b7fa&o=
Ayodhya,,,Shri Ram Nilayam,599,"Scored 4.3
4.3
Review score
15 reviews",Budget Double Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/632353779.webp?k=77d725c21adf04dc6036fbf956021d2cb639c03f849e3ee88d23270892dc2cf2&o=
Ayodhya,,,Hotel Abhinandan,"3,000","Scored 7.5
7.5
Good
4 reviews",Deluxe Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/640896716.webp?k=1e5deff72837da8cc698e7c0e40de193cc92005651480ff0a7f261dd4424bd75&o=
Ayodhya,,,The Moon Inn,"2,800",N/A,Deluxe Double Room (2 Adults + 1 Child),No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/653370090.webp?k=2b5b888188850eef10f189859d76b6128722e3deb36cfaa40e31a65712b22a0d&o=
Ayodhya,,,Shree Home Stay,"1,665","Scored 6.1
6.1
Review score
8 reviews",Standard Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/636722008.webp?k=88a8d900143bfff7d3e8f0e12ca589c5399edf313cd14c4796a3da1ad41c02d0&o=
Ayodhya,,,Arya Holiday Home,"3,600",N/A,Double Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/653122013.webp?k=e415c17a63afd5b79bf7d0e08b6f01cb0a657cfd58fe8b1da3fd61e2a8d368bd&o=
Ayodhya,,,Narsingh Sadan Home Stay,"1,224","Scored 9.0
9.0
Superb
27 reviews",Double Room with Private Bathroom,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/629317253.webp?k=bc96f22a80683ce589953673773a51e9cdbf5f7b94acf215a44d2b3ad763d0da&o=
Ayodhya,,,FabExpress Milan Palace,"1,684","Scored 5.8
5.8
Review score
13 reviews",Deluxe Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/636859084.webp?k=602c1cec6e85c90c1c34f9c7cb0f4504886fbc5fdd8822458aab5b9656c398f8&o=
Ayodhya,,,Ayodhya haat Luxury Cottages,"12,000","Scored 7.9
7.9
Good
227 reviews",King Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/523068777.webp?k=35bcb59340b39a7c9cf01f87c55e5ab2bb483d7097158e9c8f180d4054e17323&o=
Ayodhya,,,Hotel O Ramaland Homestay,"1,798","Scored 7.0
7.0
Good
1 review",Apartment,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/541006440.webp?k=553120c06f91c571e9bf132cde7058998b68faf75ddaae2861943f3d3c9f4f2b&o=
Ayodhya,,,The Ram Krishna Palace ,"2,499","Scored 5.2
5.2
Review score
11 reviews",Deluxe King Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/636606316.webp?k=5a366b7b7e3eba99a9cd0d5b17272c4802c67ba9bfd37feec4d36c57209c7165&o=
Ayodhya,,,THE GOVIND PALACE,"5,500","Scored 8.4
8.4
Very good
9 reviews",Deluxe Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/633878441.webp?k=96576d829eb89439096b69374f95a48d4c3f54536691730ed8e2a77e9223870b&o=
Ayodhya,,,Hotel O Aarambh,"1,865","Scored 1.8
1.8
Review score
5 reviews",Classic Triple Room,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/626689241.webp?k=125353b4684df9733eb9afe8cd285d49b088199db5aee5242231d773cd194870&o=
Ayodhya,,,Rama Yan Inn Homestay,"1,518","Scored 9.8
9.8
Exceptional
5 reviews",Standard Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/639877596.webp?k=9cfb6c86bcaf4587e921fa2177165fc5b7933136aada52a13d8d052c583a25ce&o=
Ayodhya,,,Hotel O Om Palace,"1,558","Scored 1.0
1.0
Review score
2 reviews",Apartment,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/622564320.webp?k=a2554d631aa3dc3ab12211b51c73cc4f39369f57f23de0900ae8290e49f66c50&o=
Ayodhya,,,Sheesh Mahal Guest House,"1,800","Scored 6.8
6.8
Review score
7 reviews",Double Room with Shared Bathroom,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/584795037.webp?k=3450a6f50908753396f9d314481df969c0f446ea152673e181dde99506174386&o=
Ayodhya,,,Shri Ramesht Paying Guest House,"1,295","Scored 8.4
8.4
Very good
38 reviews",Deluxe Room (2 Adults + 1 Child),N/A,https://cf.bstatic.com/xdata/images/hotel/square600/595192344.webp?k=6aaf412722068b18b5637f6e8fd9d1cf47a26925f6f15dfda982344b0b51de87&o=
Ayodhya,,,Shri Mahaveer Residency,"1,935","Scored 7.3
7.3
Good
28 reviews",Deluxe Family Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/605131918.webp?k=c63236a464d239a6d51dad9ef1fdc7efcf46276ea1be5c4e6f13201ea524c235&o=
Ayodhya,,,Nirvana inn guest house,"2,400","Scored 7.2
7.2
Good
60 reviews",Deluxe Double Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/606884134.webp?k=b210813678f69aacae748db3cb0b84236fcfd56bf563665e4a259c3ed4f42169&o=
Ayodhya,,,Shree Radhe Inn ,"1,800","Scored 6.1
6.1
Review score
11 reviews",Deluxe Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/516762564.webp?k=d0dbfcfe39ebfc7ec434989faf435802afbb31dc56681adea2e7e0c47770c4b5&o=
Ayodhya,,,Sharan Homestay,"1,990","Scored 8.6
8.6
Fabulous
64 reviews",Standard Double Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/608013338.webp?k=0cd8825fc152eb04da298af4bc6dd6da1efde7a76362876ce38fa2bb97a37b5c&o=
Ayodhya,,,Maa Janki Homestay ,"3,000","Scored 8.0
8.0
Very good
24 reviews",Queen Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/643521769.webp?k=995616689608da516d5496c86b4469ce1627111bf8c9a1a2b31b642ff0a4ae11&o=
Ayodhya,,,FabExpress Shree Siya Raman ,"2,308","Scored 5.3
5.3
Review score
15 reviews",Deluxe Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/624632531.webp?k=8c52aa0071543a4cbe56622b780464e25409d578c9ff95c34f52671f3d25a21b&o=
Ayodhya,,,Hotel Shree Siya Raman ,"1,999","Scored 4.5
4.5
Review score
25 reviews",Deluxe King Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/635536539.webp?k=816c298181af1fd7c2353ebbcbd2dcf1f2423612bac257af150666f4e7cda575&o=
Ayodhya,,,Ramayan Inn Family Hotel ,"1,336","Scored 7.9
7.9
Good
9 reviews",Deluxe Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/599454930.webp?k=341b816f8493d1c27138e98765a0286bbe53cbdc9c083b346d208fe6b541502e&o=
Ayodhya,,,Hotel O The Nest,"1,465",N/A,Classic Triple Room,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/637892161.webp?k=85dfe379b0d71a5d65572418aaf3282eeea983fe776fb418904e43ecff9a0835&o=
Ayodhya,,,Amber Palace,"3,136","Scored 6.2
6.2
Review score
35 reviews",Deluxe Double Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/594756857.webp?k=034947031026e1c63481e8f29e57936ed0c9e7ffbd57ca79c2220db6803b5ee2&o=
Ayodhya,,,Gauri Shankar Palace,"1,377","Scored 5.0
5.0
Review score
1 review",Double Room with Private Bathroom,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/629517847.webp?k=cc507f2d6487248c64374c5cdc971eb8a8723db2aaefa484abd8edc13a7d30ab&o=
Ayodhya,,,Geeta Teerth Guest House,"1,094","Scored 7.9
7.9
Good
29 reviews",Double Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/635715994.webp?k=1e64257fe883c1328e9e42c7f6471cd560143e5f24144e613ebeea43c6ec4e79&o=
Ayodhya,,,Hotel O Home The Ramam Homestay,"1,944","Scored 6.3
6.3
Review score
7 reviews",Apartment,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/630256798.webp?k=83cf02c7dc13652518a4f36c09a8c7467b1d7ff638eaf19cc40b9bcb3539cf82&o=
Ayodhya,,,Shri Narayanam Guest House and Home Stay,"2,160","Scored 8.8
8.8
Fabulous
13 reviews",Double Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/602955648.webp?k=13c49e4c14383485ddfc106384477d89c5df11d9351c3b04de355c1daca750d7&o=
Ayodhya,,,FabHotel Uma Yugul,"1,944","Scored 6.5
6.5
Review score
31 reviews",Deluxe Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/605613813.webp?k=8d7a529ca9b6218e4d50ddaa5620cdf5ddb9bce65c26d26e72bddb41eddfff04&o=
Ayodhya,,,RAVINDRA GEETA Inn,"2,499","Scored 8.8
8.8
Fabulous
55 reviews",Family Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/628690744.webp?k=6d2e8053cf3fecfb6d71aa0ef3dfbe4fa60f9d1f5038e8159efa325c834ef8de&o=
Ayodhya,,,The Janki Hotel,"3,600","Scored 5.6
5.6
Review score
11 reviews",Deluxe Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/636398288.webp?k=ba639398e6dfcf0daf7dcb84b013b1763f2fa8ef0de5b64e3c7dbdb41cc64678&o=
Ayodhya,,,Ramlala Paying Guest House ,"1,649","Scored 6.8
6.8
Review score
16 reviews",Double Room with Private Bathroom,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/591729457.webp?k=039fb57168c1aebc45610c9749b85a473af28ebdc160ca00f7975d8e70ce7844&o=
Ayodhya,,,Hotel O Home Shree Narayana Homestay,"1,079",N/A,Apartment,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/639159220.webp?k=e0c9f34529151fb5cf259693e434e3e1a4d1b6dc2b35b37343b2c35a76463465&o=
Ayodhya,,,Ajay Palace Home Stay,"2,000","Scored 7.8
7.8
Good
5 reviews",Double Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/594743829.webp?k=76f577113affb66d1b0d92df5df0b6259ff36f56911efc9d0314fbe3aa92ad71&o=
Ayodhya,,,Hotel Ayodhya Vatika Homestay ,"1,999","Scored 5.4
5.4
Review score
9 reviews",Double Room with Private Bathroom,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/615075389.webp?k=3eca2337b992a2c4fe4266596ec3d6e09c1fd1d5be3b628c6e59fd7f07f6d558&o=
Ayodhya,,,Hari Om Residency ,"6,000","Scored 6.3
6.3
Review score
3 reviews",Deluxe Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/632669817.webp?k=ffca8df727618d2efe2f7c923da45cba54ae0de0fafee6bc843d16e42d8bd38b&o=
Ayodhya,,,Hotel O Homes Maithli Raman Kunj Homestay,"1,136",N/A,Apartment,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/540552648.webp?k=f22fcef567c9f768e9cbe9401ef15cfee5aea0300706709df1ddeba6d925480c&o=
Ayodhya,,,RAMALAYAM,"3,500","Scored 7.1
7.1
Good
48 reviews",Deluxe Double Room (2 Adults + 1 Child),N/A,https://cf.bstatic.com/xdata/images/hotel/square600/475270577.webp?k=25e441d04b8b2323b7da99370959a30a2975ffa00578ff0744ebd3b618a253bc&o=
Ayodhya,,,Dev Paradise ,"2,400","Scored 7.4
7.4
Good
7 reviews",Deluxe King Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/626314604.webp?k=87fad77aa55c0c626703f2c3121b600767146720c8ca1a0c56491cc2bc564e59&o=
Ayodhya,,,Siya Resort ,"4,000","Scored 10
10
Exceptional
2 reviews",Deluxe Double Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/642511903.webp?k=075facaafeca83996ea027ff5932a0f267ae59bae2c8c2d5ef0d9ee8fd1a9987&o=
Ayodhya,,,Country Inn Ayodhya - opposite airport,"9,000","Scored 5.2
5.2
Review score
50 reviews",Deluxe Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/604119106.webp?k=2d9800b191c3b3cb29b5de1b63894d734d96a0a502adfb8c7ef6e0c64592e2f3&o=
Ayodhya,,,Raj Rajeswari Dharmshala,"1,575","Scored 4.4
4.4
Review score
17 reviews",Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/618240535.webp?k=3aae82a2745b3c28711bb9b96a1d25bb4d5f8f01dba8f07143ef04bee75d3db9&o=
Ayodhya,,,Hey ram guest house,"2,000","Scored 7.8
7.8
Good
5 reviews",Double Room with Private Bathroom,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/642652854.webp?k=1c3f7ef48936259b8b7c96ba95691e22fd90a9faebe2a83a99d703d101bc2924&o=
Ayodhya,,,Hotel Siya Bihari & Banquet Hall,"1,052",N/A,Apartment,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/628708278.webp?k=340e885443c11e5a709216e5ffd2acd547f37e49d50b53690957d1ba283aa92b&o=
Ayodhya,,,Hotel O Shivay The Palace,"1,019",N/A,Apartment,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/651695235.webp?k=9d116601a8aad490ef172052a6b32a251cff9edc58fc5c799abd28c864000768&o=
Ayodhya,,,Vivanta Home Stay,"3,000","Scored 8.8
8.8
Fabulous
4 reviews",Double Room with Private Bathroom,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/622853936.webp?k=21a93bac93fc4577129f75df3972623b969db96ed3b3622520bde1c81eb0c5d2&o=
Ayodhya,,,Hotel Sudarshan,"5,500","Scored 3.0
3.0
Review score
1 review",Superior Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/634325976.webp?k=8c80b64374edcc5d7ec2bd0886a39754298de01377f928fb7c998bdd1d0a2b24&o=
Ayodhya,,,Ayodhya Darshanam,"3,553","Scored 7.3
7.3
Good
17 reviews",Double Room,No prepayment needed,https://cf.bstatic.com/xdata/images/hotel/square600/591143146.webp?k=ccab53756c16b947d80a352a2241ba81acfa77ad6f80cbadcab01cfd10168134&o=
Ayodhya,,,Hotel O Home Shyama Lodge,984,N/A,Apartment,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/652584603.webp?k=ffdabf19e63d49d457d045e984a27f4d532471a0b8ccb3425f65a56d87064dbb&o=
Ayodhya,,,Hotel O Pari Mahal,"1,998",N/A,Apartment,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/642625094.webp?k=bec0bae7beb21ed3524db3947ff44c8ed1ad2c03fa85b4ea487fbb82710adabe&o=
Bhopal,,,Treebo Premium Zorba,"2,102","Scored 8.3
8.3
Very good
6 reviews",Standard Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/621706692.webp?k=5575c8272d3265059ad1d53d82864e4e1ba09c43c8c4bb81715f90cf762e1787&o=
Bhopal,,,Courtyard by Marriott,"7,200","Scored 8.4
8.4
Very good
366 reviews","Guest room, 2 Twin Beds, Courtyard view",N/A,https://cf.bstatic.com/xdata/images/hotel/square600/643078946.webp?k=9fe926f485bae312cebee29d976fb27f78e115851a3cf1cf91641ab5a91bca18&o=
Bhopal,,,Radisson ,"5,599","Scored 8.9
8.9
Fabulous
841 reviews",Superior Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/321192980.webp?k=da53ab42a7789b304798e9d51ccaa1f0d8c0707bb82213d7c2049d3e8e1479e5&o=
Bhopal,,,FabHotel CSFC,880,"Scored 7.6
7.6
Good
431 reviews",Deluxe Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/525978735.webp?k=ad9b8e3b8d5b0e1d95b21174c0cf9e861c0c06bc5fcca3ac143d12648c273eab&o=
Bhopal,,,FabHotel Shree Regency,783,"Scored 7.3
7.3
Good
472 reviews",Deluxe Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/525114444.webp?k=7ebe5b746cd586317b0a393eb5f445ca1c59d58478a548e1415e3e17ab0c55d9&o=
Bhopal,,,Hotel O Landmark,629,N/A,Classic Triple Room,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/651437760.webp?k=7e101b1b9bd78469095a7198111f543dd84132077847ba141a8f04fa8ae5dc89&o=
Bhopal,,,FabHotel Prime President,"1,415","Scored 9.2
9.2
Superb
859 reviews",Deluxe Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/525384476.webp?k=e2232c815193698f9af8f63ee5f6f4fcd1133d7660145e8d03b31a4729733bb6&o=
Bhopal,,,FabHotel Oasis Yellow Courtyard,"1,348","Scored 7.9
7.9
Good
728 reviews",Deluxe Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/526301715.webp?k=e980465c6f8c999364825fe0303a89732d9dfcf0f58737739313cb148bd701be&o=
Bhopal,,,FabHotel Prime Manjeet,"1,621","Scored 7.5
7.5
Good
16 reviews",Deluxe Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/516318784.webp?k=86d9ea4833947e3624514bdcb0cdc56aa96202687a8b0b21c1f71a8cfa61a948&o=
Bhopal,,,Hotel O Royal Palace,679,N/A,Classic Triple Room,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/651438168.webp?k=7a0b0fbfdd0afd9d0b42206ee857f5ffcde0e445bc23d4465487aa53e2632e1c&o=
Bhopal,,,FabHotel Royal Palace II,"1,421","Scored 8.1
8.1
Very good
38 reviews",Deluxe Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/517582419.webp?k=8113d335d70dcd9ba142981b71771953eb61e24f75eaf3df0c7ff22a89c4707d&o=
Bhopal,,,Super Collection ,"1,346","Scored 8.9
8.9
Fabulous
175 reviews",Standard Double Room,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/642093371.webp?k=5719727cae0ad2538332b157c0d997612047ce35d5e52776c571f1f65a74e563&o=
Bhopal,,,Collection O Hotel Royal Villa,820,"Scored 8.2
8.2
Very good
8 reviews",Triple Room with Lake View,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/652463023.webp?k=2add54b7e6983b5d8ebc0e76d174e49c2faa447f242c86e4c2ff8e1c5b2dff2a&o=
Bhopal,,,FabHotel Silver Inn I,"1,282","Scored 8.1
8.1
Very good
25 reviews",Deluxe Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/525992823.webp?k=eb83eda9a97d8ae64678140824ccd35f2948cff929ca643baaeed678bc0e8488&o=
Bhopal,,,FabHotel The Pannies,894,"Scored 8.3
8.3
Very good
51 reviews",Deluxe Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/469571660.webp?k=93cc9c1e90d034259f361bdfd4d237259ae03ac84de4cde2e6bf1395597a8388&o=
Bhopal,,,FabHotel Om Palace,"1,025","Scored 6.9
6.9
Review score
43 reviews",Deluxe Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/581543740.webp?k=85cf4433fe28a57cf83dfed512e5f699d4ec8ca1c4d2eb7d6e671ac906e43d67&o=
Bhopal,,,Golden Tulip ,"5,950","Scored 8.7
8.7
Fabulous
79 reviews",Deluxe room - 1 Double Bed,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/493442220.webp?k=52325fcc16eb047b9cb598378ffbf8bb38f43422909b62282c600585b8adf311&o=
Bhopal,,,FabHotel Kamla Regency,"2,127","Scored 8.7
8.7
Fabulous
11 reviews",Deluxe Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/353443221.webp?k=adc4db40d212d9fa0999f0023f3619b590ebf58cc63d53596604686802943819&o=
Bhopal,,,FabHotel Red Vibe,"1,564","Scored 8.6
8.6
Fabulous
18 reviews",Deluxe Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/615893342.webp?k=45895abb9e4bf6e5870f9cbf73be9b0cc255a629023e234859ab4bb9a8944336&o=
Bhopal,,,Super Zamzam Residency,"1,220","Scored 9.5
9.5
Exceptional
45 reviews",Classic Triple Room,"Free cancellation, No prepayment needed",https://cf.bstatic.com/xdata/images/hotel/square600/629043498.webp?k=eb6f58595cef342492642acb06f9a1c250f3a66150a1ffd9c5ae02f4e26ba318&o=
Bhopal,,,FabHotel Johri Regency,"1,548","Scored 7.8
7.8
Good
92 reviews",Deluxe Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/608503965.webp?k=6cb953b96f0c8894bc5c582264689e312de94064367ce9e3a4a73666f84ab45f&o=
Bhopal,,,Treebo Kamal Regency,"2,119","Scored 7.5
7.5
Good
19 reviews",Standard Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/592814834.webp?k=2e4c5074142654856088bde0003b084b83fc9d2808ced0f24333843d9e6ec144&o=
Bhopal,,,FabHotel Sanskar,"1,365","Scored 8.3
8.3
Very good
26 reviews",Deluxe Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/526566896.webp?k=47a75d7ffb01ad044c9caa30a2c9dd14e3e1d487031c3ae9f9d91d7e42dcd364&o=
